year,quarter,state_name/ut_name,districts_name,total_transactions_count,total_transactions_amount
2022,4,madhya-pradesh,ujjain district,984,1329724.0
2022,4,madhya-pradesh,bhind district,177,286988.0
2022,4,madhya-pradesh,tikamgarh district,118,191103.0
2022,4,madhya-pradesh,seoni district,367,593047.0
2022,4,madhya-pradesh,harda district,175,272235.0
2022,4,madhya-pradesh,burhanpur district,159,241985.0
2022,4,madhya-pradesh,damoh district,161,179171.0
2022,4,madhya-pradesh,bhopal district,3485,5566909.0
2022,4,madhya-pradesh,jhabua district,237,277733.0
2022,4,madhya-pradesh,dhar district,819,1072410.0
2022,4,madhya-pradesh,guna district,271,313711.0
2022,4,madhya-pradesh,east nimar district,289,374059.0
2022,4,madhya-pradesh,chhindwara district,668,1051247.0
2022,4,madhya-pradesh,umaria district,105,132739.0
2022,4,madhya-pradesh,mandla district,237,327030.0
2022,4,madhya-pradesh,indore district,6547,8985121.0
2022,4,madhya-pradesh,shahdol district,247,443552.0
2022,4,madhya-pradesh,ratlam district,466,643403.0
2022,4,madhya-pradesh,panna district,128,210609.0
2022,4,madhya-pradesh,chhatarpur district,320,475520.0
2020,2,tamil-nadu,tiruchirappalli district,118,23932.0
2020,2,tamil-nadu,ramanathapuram district,61,11757.0
2020,2,tamil-nadu,krishnagiri district,127,27365.0
2020,2,tamil-nadu,cuddalore district,46,10601.0
2020,2,tamil-nadu,kancheepuram district,426,81310.0
2020,2,tamil-nadu,tiruppur district,183,39160.0
2020,2,tamil-nadu,dharmapuri district,32,7336.0
2020,2,tamil-nadu,thoothukkudi district,47,10490.0
2020,2,tamil-nadu,thanjavur district,68,14512.0
2020,2,tamil-nadu,madurai district,128,27235.0
2020,2,tamil-nadu,tiruvannamalai district,66,13467.0
2020,2,tamil-nadu,salem district,89,18963.0
2020,2,tamil-nadu,nagapattinam district,22,5537.0
2020,2,tamil-nadu,tirupathur district,30,7007.0
2020,2,tamil-nadu,ariyalur district,11,2859.0
2020,2,tamil-nadu,chennai district,1251,220843.0
2020,2,tamil-nadu,the nilgiris district,30,6407.0
2020,2,tamil-nadu,erode district,103,21613.0
2020,2,tamil-nadu,karur district,23,4958.0
2020,2,tamil-nadu,kallakkurichi district,29,6377.0
2020,2,tamil-nadu,viluppuram district,64,15640.0
2020,2,tamil-nadu,pudukkottai district,11,2554.0
2020,2,tamil-nadu,perambalur district,9,2305.0
2020,2,tamil-nadu,coimbatore district,404,84687.0
2020,2,tamil-nadu,virudhunagar district,50,12975.0
2020,2,tamil-nadu,dindigul district,34,8003.0
2020,2,tamil-nadu,sivaganga district,16,3629.0
2020,2,tamil-nadu,tenkasi district,12,2874.0
2020,2,tamil-nadu,chengalpattu district,922,167660.0
2020,2,tamil-nadu,kanniyakumari district,37,8107.0
2020,2,tamil-nadu,tirunelveli district,30,7230.0
2020,2,tamil-nadu,thiruvallur district,723,141152.0
2020,2,tamil-nadu,theni district,23,5166.0
2020,2,tamil-nadu,ranipet district,57,12626.0
2020,2,tamil-nadu,namakkal district,38,9236.0
2020,2,tamil-nadu,vellore district,143,27782.0
2020,2,tamil-nadu,thiruvarur district,10,2197.0
2020,3,tamil-nadu,tiruchirappalli district,242,63698.0
2020,3,tamil-nadu,ramanathapuram district,74,21278.0
2020,3,tamil-nadu,krishnagiri district,305,82355.0
2020,3,tamil-nadu,cuddalore district,132,35779.0
2020,3,tamil-nadu,kancheepuram district,517,137966.0
2020,3,tamil-nadu,tiruppur district,474,116510.0
2020,3,tamil-nadu,dharmapuri district,99,31071.0
2020,3,tamil-nadu,thoothukkudi district,74,19254.0
2020,3,tamil-nadu,thanjavur district,110,34997.0
2020,3,tamil-nadu,madurai district,280,71534.0
2020,3,tamil-nadu,tiruvannamalai district,106,22808.0
2020,3,tamil-nadu,salem district,276,76062.0
2020,3,tamil-nadu,nagapattinam district,45,11934.0
2020,3,tamil-nadu,tirupathur district,77,17272.0
2020,3,tamil-nadu,ariyalur district,32,5950.0
2020,3,tamil-nadu,chennai district,1054,285279.0
2020,3,tamil-nadu,the nilgiris district,53,19305.0
2020,3,tamil-nadu,erode district,238,71619.0
2020,3,tamil-nadu,karur district,55,18693.0
2020,3,tamil-nadu,kallakkurichi district,84,25294.0
2020,3,tamil-nadu,viluppuram district,86,26523.0
2020,3,tamil-nadu,pudukkottai district,59,13834.0
2020,3,tamil-nadu,perambalur district,24,6715.0
2020,3,tamil-nadu,coimbatore district,932,282409.0
2020,3,tamil-nadu,virudhunagar district,88,24145.0
2020,3,tamil-nadu,dindigul district,138,35998.0
2020,3,tamil-nadu,sivaganga district,58,17764.0
2020,3,tamil-nadu,tenkasi district,36,10980.0
2020,3,tamil-nadu,chengalpattu district,683,205559.0
2020,3,tamil-nadu,kanniyakumari district,114,32513.0
2020,3,tamil-nadu,tirunelveli district,91,30539.0
2020,3,tamil-nadu,thiruvallur district,823,245818.0
2020,3,tamil-nadu,theni district,60,15450.0
2020,3,tamil-nadu,ranipet district,81,20108.0
2020,3,tamil-nadu,namakkal district,182,53048.0
2020,3,tamil-nadu,vellore district,209,59188.0
2020,3,tamil-nadu,thiruvarur district,35,8124.0
2020,4,tamil-nadu,tiruchirappalli district,269,225395.0
2020,4,tamil-nadu,ramanathapuram district,93,86922.0
2020,4,tamil-nadu,krishnagiri district,468,393985.0
2020,4,tamil-nadu,cuddalore district,181,160930.0
2020,4,tamil-nadu,kancheepuram district,696,631757.0
2020,4,tamil-nadu,tiruppur district,542,423333.0
2020,4,tamil-nadu,dharmapuri district,146,98395.0
2020,4,tamil-nadu,thoothukkudi district,66,56742.0
2020,4,tamil-nadu,thanjavur district,195,159672.0
2020,4,tamil-nadu,madurai district,359,345586.0
2020,4,tamil-nadu,tiruvannamalai district,143,112902.0
2020,4,tamil-nadu,salem district,341,236999.0
2020,4,tamil-nadu,nagapattinam district,64,78095.0
2020,4,tamil-nadu,tirupathur district,88,80027.0
2020,4,tamil-nadu,ariyalur district,44,38481.0
2020,4,tamil-nadu,chennai district,1615,1430154.0
2020,4,tamil-nadu,the nilgiris district,58,68886.0
2020,4,tamil-nadu,erode district,245,195647.0
2020,4,tamil-nadu,karur district,88,88319.0
2020,4,tamil-nadu,kallakkurichi district,82,77879.0
2020,4,tamil-nadu,viluppuram district,154,111927.0
2020,4,tamil-nadu,pudukkottai district,42,47388.0
2020,4,tamil-nadu,perambalur district,24,16779.0
2020,4,tamil-nadu,coimbatore district,989,761940.0
2020,4,tamil-nadu,virudhunagar district,154,140722.0
2020,4,tamil-nadu,dindigul district,182,164917.0
2020,4,tamil-nadu,sivaganga district,71,57579.0
2020,4,tamil-nadu,tenkasi district,63,67700.0
2020,4,tamil-nadu,chengalpattu district,937,911872.0
2020,4,tamil-nadu,kanniyakumari district,119,134569.0
2020,4,tamil-nadu,tirunelveli district,133,141880.0
2020,4,tamil-nadu,thiruvallur district,1001,937498.0
2020,4,tamil-nadu,theni district,76,69195.0
2020,4,tamil-nadu,ranipet district,137,119741.0
2020,4,tamil-nadu,namakkal district,178,128713.0
2020,4,tamil-nadu,vellore district,186,140089.0
2020,4,tamil-nadu,thiruvarur district,61,50960.0
2021,1,tamil-nadu,tiruchirappalli district,327,209424.0
2021,1,tamil-nadu,ramanathapuram district,100,90430.0
2021,1,tamil-nadu,krishnagiri district,556,461927.0
2021,1,tamil-nadu,cuddalore district,246,198231.0
2021,1,tamil-nadu,kancheepuram district,934,721686.0
2021,1,tamil-nadu,tiruppur district,710,476739.0
2021,1,tamil-nadu,dharmapuri district,184,125290.0
2021,1,tamil-nadu,thoothukkudi district,156,115272.0
2021,1,tamil-nadu,thanjavur district,193,182684.0
2021,1,tamil-nadu,madurai district,502,410270.0
2021,1,tamil-nadu,tiruvannamalai district,201,121229.0
2021,1,tamil-nadu,salem district,479,373355.0
2021,1,tamil-nadu,nagapattinam district,116,101836.0
2021,1,tamil-nadu,tirupathur district,121,74460.0
2021,1,tamil-nadu,ariyalur district,54,40268.0
2021,1,tamil-nadu,chennai district,2570,2012553.0
2021,1,tamil-nadu,the nilgiris district,66,57500.0
2021,1,tamil-nadu,erode district,368,274543.0
2021,1,tamil-nadu,karur district,100,61050.0
2021,1,tamil-nadu,kallakkurichi district,103,92058.0
2021,1,tamil-nadu,viluppuram district,220,173619.0
2021,1,tamil-nadu,pudukkottai district,81,56018.0
2021,1,tamil-nadu,perambalur district,50,41473.0
2021,1,tamil-nadu,coimbatore district,1256,882626.0
2021,1,tamil-nadu,virudhunagar district,183,134166.0
2021,1,tamil-nadu,dindigul district,264,185304.0
2021,1,tamil-nadu,sivaganga district,96,75996.0
2021,1,tamil-nadu,tenkasi district,76,76585.0
2021,1,tamil-nadu,chengalpattu district,1311,1231310.0
2021,1,tamil-nadu,kanniyakumari district,133,98725.0
2021,1,tamil-nadu,tirunelveli district,151,161974.0
2021,1,tamil-nadu,thiruvallur district,1592,1272511.0
2021,1,tamil-nadu,theni district,124,104697.0
2021,1,tamil-nadu,ranipet district,168,117022.0
2021,1,tamil-nadu,namakkal district,226,133967.0
2021,1,tamil-nadu,vellore district,298,170937.0
2021,1,tamil-nadu,thiruvarur district,91,63114.0
2021,2,tamil-nadu,tiruchirappalli district,429,442345.0
2021,2,tamil-nadu,ramanathapuram district,134,143490.0
2021,2,tamil-nadu,krishnagiri district,606,582625.0
2021,2,tamil-nadu,cuddalore district,286,305673.0
2021,2,tamil-nadu,kancheepuram district,1140,1118225.0
2021,2,tamil-nadu,tiruppur district,861,699383.0
2021,2,tamil-nadu,dharmapuri district,217,189833.0
2021,2,tamil-nadu,thoothukkudi district,256,259438.0
2021,2,tamil-nadu,thanjavur district,271,291354.0
2021,2,tamil-nadu,madurai district,793,701143.0
2021,2,tamil-nadu,tiruvannamalai district,219,234516.0
2021,2,tamil-nadu,salem district,590,519803.0
2021,2,tamil-nadu,nagapattinam district,160,174414.0
2021,2,tamil-nadu,tirupathur district,154,147580.0
2021,2,tamil-nadu,ariyalur district,63,66251.0
2021,2,tamil-nadu,chennai district,2673,2195652.0
2021,2,tamil-nadu,the nilgiris district,88,73857.0
2021,2,tamil-nadu,erode district,455,425242.0
2021,2,tamil-nadu,karur district,160,158067.0
2021,2,tamil-nadu,kallakkurichi district,138,131939.0
2021,2,tamil-nadu,viluppuram district,258,225443.0
2021,2,tamil-nadu,pudukkottai district,102,98881.0
2021,2,tamil-nadu,perambalur district,41,37167.0
2021,2,tamil-nadu,coimbatore district,1592,1477281.0
2021,2,tamil-nadu,virudhunagar district,245,213707.0
2021,2,tamil-nadu,dindigul district,334,314542.0
2021,2,tamil-nadu,sivaganga district,138,129997.0
2021,2,tamil-nadu,tenkasi district,110,101781.0
2021,2,tamil-nadu,chengalpattu district,1477,1417438.0
2021,2,tamil-nadu,kanniyakumari district,226,287318.0
2021,2,tamil-nadu,tirunelveli district,335,343854.0
2021,2,tamil-nadu,thiruvallur district,2066,1899615.0
2021,2,tamil-nadu,theni district,153,183132.0
2021,2,tamil-nadu,ranipet district,184,188059.0
2021,2,tamil-nadu,namakkal district,311,258004.0
2021,2,tamil-nadu,vellore district,327,317091.0
2021,2,tamil-nadu,thiruvarur district,90,90204.0
2021,3,tamil-nadu,tiruchirappalli district,521,481815.0
2021,3,tamil-nadu,ramanathapuram district,163,244272.0
2021,3,tamil-nadu,krishnagiri district,840,869170.0
2021,3,tamil-nadu,cuddalore district,401,508465.0
2021,3,tamil-nadu,kancheepuram district,1442,1367259.0
2021,3,tamil-nadu,tiruppur district,1193,1061146.0
2021,3,tamil-nadu,dharmapuri district,205,223645.0
2021,3,tamil-nadu,thoothukkudi district,234,266628.0
2021,3,tamil-nadu,thanjavur district,271,310261.0
2021,3,tamil-nadu,madurai district,881,881288.0
2021,3,tamil-nadu,tiruvannamalai district,300,330451.0
2021,3,tamil-nadu,salem district,805,1004135.0
2021,3,tamil-nadu,nagapattinam district,181,220779.0
2021,3,tamil-nadu,tirupathur district,175,185284.0
2021,3,tamil-nadu,ariyalur district,86,75506.0
2021,3,tamil-nadu,chennai district,4367,3861435.0
2021,3,tamil-nadu,the nilgiris district,134,183427.0
2021,3,tamil-nadu,erode district,625,682937.0
2021,3,tamil-nadu,karur district,156,146882.0
2021,3,tamil-nadu,kallakkurichi district,112,149462.0
2021,3,tamil-nadu,viluppuram district,257,274851.0
2021,3,tamil-nadu,pudukkottai district,100,117707.0
2021,3,tamil-nadu,perambalur district,52,57076.0
2021,3,tamil-nadu,coimbatore district,2007,1991798.0
2021,3,tamil-nadu,virudhunagar district,239,222700.0
2021,3,tamil-nadu,dindigul district,325,337226.0
2021,3,tamil-nadu,sivaganga district,157,182791.0
2021,3,tamil-nadu,tenkasi district,143,164321.0
2021,3,tamil-nadu,chengalpattu district,1893,2088255.0
2021,3,tamil-nadu,kanniyakumari district,224,264969.0
2021,3,tamil-nadu,tirunelveli district,358,349274.0
2021,3,tamil-nadu,thiruvallur district,2885,2839315.0
2021,3,tamil-nadu,theni district,186,207018.0
2021,3,tamil-nadu,ranipet district,218,258520.0
2021,3,tamil-nadu,namakkal district,434,419609.0
2021,3,tamil-nadu,vellore district,377,383363.0
2021,3,tamil-nadu,thiruvarur district,160,189878.0
2021,4,tamil-nadu,tiruchirappalli district,792,1056977.0
2021,4,tamil-nadu,ramanathapuram district,210,271287.0
2021,4,tamil-nadu,krishnagiri district,1323,1653893.0
2021,4,tamil-nadu,cuddalore district,540,756151.0
2021,4,tamil-nadu,kancheepuram district,2055,2467606.0
2021,4,tamil-nadu,tiruppur district,2096,2467072.0
2021,4,tamil-nadu,dharmapuri district,289,479613.0
2021,4,tamil-nadu,thoothukkudi district,326,512260.0
2021,4,tamil-nadu,thanjavur district,402,746619.0
2021,4,tamil-nadu,madurai district,1507,1719722.0
2021,4,tamil-nadu,tiruvannamalai district,339,452061.0
2021,4,tamil-nadu,salem district,959,1307980.0
2021,4,tamil-nadu,nagapattinam district,232,325491.0
2021,4,tamil-nadu,tirupathur district,286,401281.0
2021,4,tamil-nadu,ariyalur district,129,166205.0
2021,4,tamil-nadu,chennai district,5769,6143037.0
2021,4,tamil-nadu,the nilgiris district,285,475488.0
2021,4,tamil-nadu,erode district,677,1113805.0
2021,4,tamil-nadu,karur district,247,344098.0
2021,4,tamil-nadu,kallakkurichi district,199,297923.0
2021,4,tamil-nadu,viluppuram district,406,584387.0
2021,4,tamil-nadu,pudukkottai district,207,259149.0
2021,4,tamil-nadu,perambalur district,73,89288.0
2021,4,tamil-nadu,coimbatore district,2943,4272322.0
2021,4,tamil-nadu,virudhunagar district,405,514159.0
2021,4,tamil-nadu,dindigul district,552,706258.0
2021,4,tamil-nadu,sivaganga district,201,314440.0
2021,4,tamil-nadu,tenkasi district,189,251325.0
2021,4,tamil-nadu,chengalpattu district,2877,3652362.0
2021,4,tamil-nadu,kanniyakumari district,412,656152.0
2021,4,tamil-nadu,tirunelveli district,499,652318.0
2021,4,tamil-nadu,thiruvallur district,3895,4604901.0
2021,4,tamil-nadu,theni district,286,427075.0
2021,4,tamil-nadu,ranipet district,326,452834.0
2021,4,tamil-nadu,namakkal district,396,579361.0
2021,4,tamil-nadu,vellore district,544,777861.0
2021,4,tamil-nadu,thiruvarur district,164,231529.0
2022,1,tamil-nadu,tiruchirappalli district,1034,1459109.0
2022,1,tamil-nadu,ramanathapuram district,220,366054.0
2022,1,tamil-nadu,krishnagiri district,1582,2435788.0
2022,1,tamil-nadu,cuddalore district,763,1249929.0
2022,1,tamil-nadu,kancheepuram district,3182,3910459.0
2022,1,tamil-nadu,tiruppur district,2393,3287882.0
2022,1,tamil-nadu,dharmapuri district,367,636107.0
2022,1,tamil-nadu,thoothukkudi district,482,833977.0
2022,1,tamil-nadu,thanjavur district,599,926904.0
2022,1,tamil-nadu,madurai district,1996,2487362.0
2022,1,tamil-nadu,tiruvannamalai district,494,792716.0
2022,1,tamil-nadu,salem district,1415,2147587.0
2022,1,tamil-nadu,nagapattinam district,333,574536.0
2022,1,tamil-nadu,tirupathur district,325,503152.0
2022,1,tamil-nadu,ariyalur district,183,276135.0
2022,1,tamil-nadu,chennai district,9138,9949256.0
2022,1,tamil-nadu,the nilgiris district,330,627279.0
2022,1,tamil-nadu,erode district,1139,1890815.0
2022,1,tamil-nadu,karur district,311,474739.0
2022,1,tamil-nadu,kallakkurichi district,268,483534.0
2022,1,tamil-nadu,viluppuram district,557,883618.0
2022,1,tamil-nadu,pudukkottai district,233,361402.0
2022,1,tamil-nadu,perambalur district,92,173486.0
2022,1,tamil-nadu,coimbatore district,4682,6798923.0
2022,1,tamil-nadu,virudhunagar district,423,633652.0
2022,1,tamil-nadu,dindigul district,619,1122922.0
2022,1,tamil-nadu,sivaganga district,304,499244.0
2022,1,tamil-nadu,tenkasi district,287,594379.0
2022,1,tamil-nadu,chengalpattu district,4588,5867983.0
2022,1,tamil-nadu,kanniyakumari district,552,1012992.0
2022,1,tamil-nadu,tirunelveli district,596,880850.0
2022,1,tamil-nadu,thiruvallur district,5793,7146597.0
2022,1,tamil-nadu,theni district,363,601250.0
2022,1,tamil-nadu,ranipet district,465,679825.0
2022,1,tamil-nadu,namakkal district,606,989125.0
2022,1,tamil-nadu,vellore district,653,1013919.0
2022,1,tamil-nadu,thiruvarur district,254,395558.0
2022,2,tamil-nadu,tiruchirappalli district,1008,1443635.0
2022,2,tamil-nadu,ramanathapuram district,247,429895.0
2022,2,tamil-nadu,krishnagiri district,1589,2378328.0
2022,2,tamil-nadu,cuddalore district,582,924624.0
2022,2,tamil-nadu,kancheepuram district,3162,3846819.0
2022,2,tamil-nadu,tiruppur district,2124,2931960.0
2022,2,tamil-nadu,dharmapuri district,383,583844.0
2022,2,tamil-nadu,thoothukkudi district,427,681029.0
2022,2,tamil-nadu,thanjavur district,623,982120.0
2022,2,tamil-nadu,madurai district,1698,2180677.0
2022,2,tamil-nadu,tiruvannamalai district,385,584932.0
2022,2,tamil-nadu,salem district,1359,1934101.0
2022,2,tamil-nadu,nagapattinam district,291,571550.0
2022,2,tamil-nadu,tirupathur district,338,578309.0
2022,2,tamil-nadu,ariyalur district,131,189617.0
2022,2,tamil-nadu,chennai district,8966,9428379.0
2022,2,tamil-nadu,the nilgiris district,288,635126.0
2022,2,tamil-nadu,erode district,1095,1709224.0
2022,2,tamil-nadu,karur district,275,510904.0
2022,2,tamil-nadu,kallakkurichi district,198,353123.0
2022,2,tamil-nadu,viluppuram district,444,731447.0
2022,2,tamil-nadu,pudukkottai district,211,308306.0
2022,2,tamil-nadu,perambalur district,84,128671.0
2022,2,tamil-nadu,coimbatore district,4859,6626440.0
2022,2,tamil-nadu,virudhunagar district,395,570429.0
2022,2,tamil-nadu,dindigul district,641,1081508.0
2022,2,tamil-nadu,sivaganga district,297,508730.0
2022,2,tamil-nadu,tenkasi district,249,451084.0
2022,2,tamil-nadu,chengalpattu district,5135,6248146.0
2022,2,tamil-nadu,kanniyakumari district,603,995272.0
2022,2,tamil-nadu,tirunelveli district,602,929200.0
2022,2,tamil-nadu,thiruvallur district,5732,6846087.0
2022,2,tamil-nadu,theni district,409,641632.0
2022,2,tamil-nadu,ranipet district,341,543961.0
2022,2,tamil-nadu,namakkal district,729,985030.0
2022,2,tamil-nadu,vellore district,601,951426.0
2022,2,tamil-nadu,thiruvarur district,213,409555.0
2022,3,tamil-nadu,tiruchirappalli district,1475,2188413.0
2022,3,tamil-nadu,ramanathapuram district,337,474333.0
2022,3,tamil-nadu,krishnagiri district,2049,2783886.0
2022,3,tamil-nadu,cuddalore district,919,1242691.0
2022,3,tamil-nadu,kancheepuram district,4007,4599265.0
2022,3,tamil-nadu,tiruppur district,3159,4086616.0
2022,3,tamil-nadu,dharmapuri district,510,784874.0
2022,3,tamil-nadu,thoothukkudi district,664,1022686.0
2022,3,tamil-nadu,thanjavur district,943,1270931.0
2022,3,tamil-nadu,madurai district,2580,3145380.0
